id,name,set,card_id,image_uris
1088,"Ashiok's Erasure",thb,62a0d2ba-c75b-4f40-a03b-914a10c35939,eld/thb-304-ashiok-s-erasure.jpg
1089,"Nadir Kraken",thb,f0c5d004-78bd-4564-9f4a-fcf463f3a76a,eld/thb-305-nadir-kraken.jpg
1090,"Protean Thaumaturge",thb,8206247e-43e6-4936-9ef5-42b174ff57c9,eld/thb-306-protean-thaumaturge.jpg
1091,"Thassa's Intervention",thb,8688bfcb-4d31-423f-bee3-de8f6ca2f99d,eld/thb-307-thassa-s-intervention.jpg
1092,"Thassa's Oracle",thb,13d7e352-4d01-4947-a76f-f8a01dd876cc,eld/thb-308-thassa-s-oracle.jpg
1093,"Thryx, the Sudden Storm",thb,3044489e-84e0-453e-9248-a200d27ad17c,eld/thb-309-thryx-the-sudden-storm.jpg
1094,"Wavebreak Hippocamp",thb,543356bc-d4ab-4250-80c8-5ca69c11af87,eld/thb-310-wavebreak-hippocamp.jpg
1095,"Aphemia, the Cacophony",thb,a7f0dd24-d28c-4f94-8131-3061a1b92e93,eld/thb-311-aphemia-the-cacophony.jpg
1096,"Eat to Extinction",thb,24c06877-a78b-470d-82ab-9d93d5c5e189,eld/thb-312-eat-to-extinction.jpg
1097,"Erebos's Intervention",thb,a5e0691a-7a97-497c-9b57-6a8afa156d87,eld/thb-313-erebos-s-intervention.jpg
1098,"Gravebreaker Lamia",thb,a1f75fdb-1559-4f4e-b14b-0dfb7305f55b,eld/thb-314-gravebreaker-lamia.jpg
1099,"Nightmare Shepherd",thb,210d25be-7766-4994-9ae5-dce945449d98,eld/thb-315-nightmare-shepherd.jpg
1100,"Treacherous Blessing",thb,7cde9bcb-1c60-4f3f-af07-7db3f8baf1cc,eld/thb-316-treacherous-blessing.jpg
1101,"Woe Strider",thb,05500b14-d36d-49b3-82b0-d0c533d4ec00,eld/thb-317-woe-strider.jpg
1102,"Ox of Agonas",thb,38beac66-fab1-4999-b43c-524e3225d70c,eld/thb-318-ox-of-agonas.jpg
1103,"Phoenix of Ash",thb,7d2be6f0-1cc1-4153-bdcf-528d49a474f4,eld/thb-319-phoenix-of-ash.jpg
1104,"Purphoros's Intervention",thb,d7b23ba3-0b20-492d-a529-c6e4aeafd5aa,eld/thb-320-purphoros-s-intervention.jpg
1105,"Storm Herald",thb,af4d50d7-6b7c-4109-8f47-443bce9c4451,eld/thb-321-storm-herald.jpg
1106,"Storm's Wrath",thb,6f774b26-7b8b-4d06-bec8-764429445e93,eld/thb-322-storm-s-wrath.jpg
1107,"Tectonic Giant",thb,a270521e-5db7-480b-9320-abd64c589f3d,eld/thb-323-tectonic-giant.jpg
1108,"Underworld Breach",thb,18e1bdc9-be60-4abd-9756-d3e70e2fcdb5,eld/thb-324-underworld-breach.jpg
1109,"Arasta of the Endless Web",thb,03b9304c-9993-4539-9165-48568eb81db1,eld/thb-325-arasta-of-the-endless-web.jpg
1110,"Dryad of the Ilysian Grove",thb,36adefc7-44a8-40d0-8bdf-ad12d010b0bd,eld/thb-326-dryad-of-the-ilysian-grove.jpg
1111,"Mantle of the Wolf",thb,168614ac-0126-47f6-a491-5a57490c74a7,eld/thb-327-mantle-of-the-wolf.jpg
1112,"Nessian Boar",thb,a12df807-f100-4a22-b75c-ae7f69431b61,eld/thb-328-nessian-boar.jpg
1113,"Nylea's Intervention",thb,4cadcc3a-653d-48f3-8f0f-13c9bb502f37,eld/thb-329-nylea-s-intervention.jpg
1114,"Nyxbloom Ancient",thb,c8a8e37b-0b97-4355-8e00-169a82c38ea0,eld/thb-330-nyxbloom-ancient.jpg
1115,"Setessan Champion",thb,e8b2168d-38e5-429f-8663-f0d258c9c441,eld/thb-331-setessan-champion.jpg
1116,"Allure of the Unknown",thb,c543e785-2c6b-4347-a9c3-25940bbadcff,eld/thb-332-allure-of-the-unknown.jpg
1117,"Atris, Oracle of Half-Truths",thb,a3085763-e65b-49cb-a4e0-2cbad2658a1b,eld/thb-333-atris-oracle-of-half-truths.jpg
1118,"Bronzehide Lion",thb,c65f4d9d-aa87-439c-8db5-3789cabcce4c,eld/thb-334-bronzehide-lion.jpg
1119,"Dalakos, Crafter of Wonders",thb,7dadfb33-7082-47b8-a498-f3bb963a8d78,eld/thb-335-dalakos-crafter-of-wonders.jpg
1120,"Dream Trawler",thb,ea1072d6-afda-4282-8dff-06a76ceb447d,eld/thb-336-dream-trawler.jpg
1121,"Enigmatic Incarnation",thb,1059102b-d094-47ea-b39c-8627a50f5bbf,eld/thb-337-enigmatic-incarnation.jpg
1122,"Gallia of the Endless Dance",thb,f721cc84-8d76-4c57-b4ba-e384c67aeef7,eld/thb-338-gallia-of-the-endless-dance.jpg
1123,"Haktos the Unscarred",thb,426919af-93d1-4825-ac38-98c0d6b5f62e,eld/thb-339-haktos-the-unscarred.jpg
1124,"Kroxa, Titan of Death's Hunger",thb,050ff430-2ad8-46d0-bfdc-cc7323b87101,eld/thb-340-kroxa-titan-of-death-s-hunger.jpg
1125,"Kunoros, Hound of Athreos",thb,a6ee5698-1a40-434c-937b-9462825a752b,eld/thb-341-kunoros-hound-of-athreos.jpg
1126,"Polukranos, Unchained",thb,8dab2674-7882-46b5-9b99-3a13b434a2a2,eld/thb-342-polukranos-unchained.jpg
1127,"Uro, Titan of Nature's Wrath",thb,bcf6e4d1-1b4f-450c-a0fc-2d02313979ca,eld/thb-343-uro-titan-of-nature-s-wrath.jpg
1128,"Nyx Lotus",thb,f3e73185-afdf-4fae-82c3-b5ea355c1572,eld/thb-344-nyx-lotus.jpg
1129,Shadowspear,thb,131cb967-9569-4fbf-8143-c410d3a94538,eld/thb-345-shadowspear.jpg
1130,"Labyrinth of Skophos",thb,44c49891-3972-4af8-a86a-f37320a280ae,eld/thb-346-labyrinth-of-skophos.jpg
1131,"Temple of Abandon",thb,2a4471a4-efcf-46a9-87df-62af9d616bd1,eld/thb-347-temple-of-abandon.jpg
1132,"Temple of Abandon",thb,b543f825-dc15-4267-8579-5d07c771dd95,eld/thb-347%E2%98%85-temple-of-abandon.jpg
1133,"Temple of Deceit",thb,80c6be18-356e-4e8b-899c-4a82f5d41a41,eld/thb-348-temple-of-deceit.jpg
1134,"Temple of Enlightenment",thb,7b705a44-b1b6-491b-aaab-53e0577fdde3,eld/thb-349-temple-of-enlightenment.jpg
1135,"Temple of Malice",thb,c7f80f4d-0858-46ff-9305-ee6e380eb521,eld/thb-350-temple-of-malice.jpg
1136,"Temple of Plenty",thb,61dc9a80-850c-4945-b84a-85381cc3ee85,eld/thb-351-temple-of-plenty.jpg
1137,"Arasta of the Endless Web",thb,55a5ea68-b77d-4fe0-a277-b20d55bc78a6,eld/thb-352-arasta-of-the-endless-web.jpg
1138,"Alseid of Life's Bounty",thb,0ad40aed-f247-41b3-8198-6367fdeee953,eld/thb-353-alseid-of-life-s-bounty.jpg
1139,"Thirst for Meaning",thb,fb95d4e0-02e6-4159-8cc0-c8da27edf2f9,eld/thb-354-thirst-for-meaning.jpg
1140,"Gray Merchant of Asphodel",thb,d794d0a4-4041-43c0-aedb-e2a76611a3ea,eld/thb-355-gray-merchant-of-asphodel.jpg
1141,"Thrill of Possibility",thb,8a38a0c3-0e1d-487d-99c8-4504d327c64d,eld/thb-356-thrill-of-possibility.jpg
1142,"Wolfwillow Haven",thb,cfc4be7b-a948-464d-8327-575ccb7dccf3,eld/thb-357-wolfwillow-haven.jpg
